1	11	13	10	0	1
1	11	14	1	0	0.998496
1	11	14	2	0	0.998492
1	11	14	3	0	0.997231
1	11	14	4	0	0.994159
1	11	14	5	0	0.997015
1	11	14	6	0	1
1	11	14	7	0	1
1	11	14	8	0	0.998507
1	11	14	9	0	0.997015
1	11	14	10	0	0.992899
1	11	15	1	0	1
1	11	15	2	0	0.997065
1	11	15	3	0	0.997318
1	11	15	4	0	0.998507
1	11	15	5	0	0.997222
1	11	15	6	0	0.998611
1	11	15	7	0	0.998611
1	11	15	8	0	0.996868
1	11	15	9	0	0.996977
1	11	15	10	0	0.995773
1	11	16	1	0	0.995537
1	11	16	2	0	0.994227
1	11	16	3	0	0.998425
1	11	16	4	0	0.992413
1	11	16	5	0	1
1	11	16	6	0	0.997118
1	11	16	7	0	0.997137
1	11	16	8	0	0.99571
1	11	16	9	0	0.998701
1	11	16	10	0	0.99145
1	11	17	1	0	1
1	11	17	2	0	1
1	11	17	3	0	0.995523
1	11	17	4	0	0.996903
1	11	17	5	0	0.998611
1	11	17	6	0	0.992637
1	11	17	7	0	0.997241
1	11	17	8	0	0.998611
1	11	17	9	0	0.998343
1	11	17	10	0	0.996811
1	11	18	1	0	0.998113
1	11	18	2	0	0.998507
1	11	18	3	0	1
1	11	18	4	0	1
1	11	18	5	0	1
1	11	18	6	0	1
1	11	18	7	0	1
1	11	18	8	0	0.99845
1	11	18	9	0	0.998507
1	11	18	10	0	1
1	11	19	1	0	0.995744
1	11	19	2	0	0.994218
1	11	19	3	0	0.995936
1	11	19	4	0	0.991798
1	11	19	5	0	0.994341
1	11	19	6	0	0.997345
1	11	19	7	0	0.991594
1	11	19	8	0	0.991647
1	11	19	9	0	0.995797
1	11	19	10	0	0.998802
1	11	20	1	0	0.997241
1	11	20	2	0	0.995829
1	11	20	3	0	0.993988
1	11	20	4	0	0.995708
1	11	20	5	0	0.998425
1	11	20	6	0	0.997167
1	11	20	7	0	0.995819
1	11	20	8	0	0.998529
1	11	20	9	0	0.995704
1	11	20	10	0	0.997412
1	11	21	1	0	1
1	11	21	2	0	0.997151
1	11	21	3	0	0.997279
1	11	21	4	0	1
1	11	21	5	0	0.998611
1	11	21	6	0	0.997399
1	11	21	7	0	0.995871
1	11	21	8	0	0.998507
1	11	21	9	0	0.998429
1	11	21	10	0	0.995599
1	11	22	1	0	1
1	11	22	2	0	1
1	11	22	3	0	0.99434
1	11	22	4	0	0.996998
1	11	22	5	0	0.997
1	11	22	6	0	0.995802
1	11	22	7	0	0.994289
1	11	22	8	0	1
1	11	22	9	0	0.998518
1	11	22	10	0	0.994194
1	11	23	1	0	0.997118
1	11	23	2	0	1
1	11	23	3	0	0.994074
1	11	23	4	0	0.9955
1	11	23	5	0	0.993695
1	11	23	6	0	0.998507
1	11	23	7	0	0.998611
1	11	23	8	0	0.995453
1	11	23	9	0	0.994681
1	11	23	10	0	0.996773
1	11	24	1	0	0.995333
1	11	24	2	0	0.998343
1	11	24	3	0	0.998507
1	11	24	4	0	0.997794
1	11	24	5	0	0.998507
1	11	24	6	0	1
1	11	24	7	0	0.996875
1	11	24	8	0	0.998611
1	11	24	9	0	0.998396
1	11	24	10	0	0.996953
1	11	25	1	0	1
1	11	25	2	0	1
1	11	25	3	0	1
1	11	25	4	0	0.997211
1	11	25	5	0	0.997674
1	11	25	6	0	1
1	11	25	7	0	0.997057
1	11	25	8	0	0.998361
1	11	25	9	0	0.99881
1	11	25	10	0	1
1	11	26	1	0	0.998507
1	11	26	2	0	0.997015
1	11	26	3	0	0.998507
1	11	26	4	0	0.995715
1	11	26	5	0	0.991312
1	11	26	6	0	0.998507
1	11	26	7	0	0.995247
1	11	26	8	0	0.998507
1	11	26	9	0	1
1	11	26	10	0	0.998621
1	11	27	1	0	0.996161
1	11	27	2	0	1
1	11	27	3	0	0.997494
1	11	27	4	0	0.997126
1	11	27	5	0	0.997273
1	11	27	6	0	0.998618
1	11	27	7	0	0.997049
1	11	27	8	0	1
1	11	27	9	0	1
1	11	27	10	0	0.995892
1	11	28	1	0	0.998507
1	11	28	2	0	0.989371
1	11	28	3	0	0.997118
1	11	28	4	0	0.988015
1	11	28	5	0	0.994521
1	11	28	6	0	0.992781
1	11	28	7	0	0.995988
1	11	28	8	0	0.99427
1	11	28	9	0	0.99722
1	11	28	10	0	0.994669
1	11	29	1	0	0.997137
1	11	29	2	0	0.992287
1	11	29	3	0	0.995239
1	11	29	4	0	1
1	11	29	5	0	0.99713
1	11	29	6	0	0.99714
1	11	29	7	0	1
1	11	29	8	0	0.993924
1	11	29	9	0	0.996831
1	11	29	10	0	0.995382
1	11	30	1	0	1
1	11	30	2	0	1
1	11	30	3	0	0.996609
1	11	30	4	0	0.992656
1	11	30	5	0	0.997015
1	11	30	6	0	0.998507
1	11	30	7	0	0.997073
1	11	30	8	0	0.994444
1	11	30	9	0	0.997118
1	11	30	10	0	0.993137
1	11	31	1	0	0.997118
1	11	31	2	0	0.995673
1	11	31	3	0	0.9972
1	11	31	4	0	0.995427
1	11	31	5	0	0.996969
1	11	31	6	0	0.992611
1	11	31	7	0	0.991148
1	11	31	8	0	0.992254
1	11	31	9	0	0.99216
1	11	31	10	0	0.990929
1	11	32	1	0	0.997015
1	11	32	2	0	0.995556
1	11	32	3	0	0.994127
1	11	32	4	0	0.995121
1	11	32	5	0	0.993548
1	11	32	6	0	0.998378
1	11	32	7	0	0.997022
1	11	32	8	0	0.995394
1	11	32	9	0	0.995453
1	11	32	10	0	1
1	11	33	1	0	0.998507
1	11	33	2	0	0.998225
1	11	33	3	0	0.991121
1	11	33	4	0	0.997073
1	11	33	5	0	0.998507
1	11	33	6	0	0.990994
1	11	33	7	0	0.991258
1	11	33	8	0	0.995275
1	11	33	9	0	0.991984
1	11	33	10	0	0.988265
1	11	34	1	0	0.998507
1	11	34	2	0	0.994041
1	11	34	3	0	0.995039
1	11	34	4	0	0.99853
1	11	34	5	0	0.995193
1	11	34	6	0	0.996996
1	11	34	7	0	0.997015
1	11	34	8	0	0.998266
1	11	34	9	0	0.996494
1	11	34	10	0	0.998507
1	11	35	1	0	0.998193
1	11	35	2	0	0.998611
1	11	35	3	0	0.997026
1	11	35	4	0	0.998611
1	11	35	5	0	0.998507
1	11	35	6	0	0.998507
1	11	35	7	0	1
1	11	35	8	0	0.99823
1	11	35	9	0	0.995449
1	11	35	10	0	0.997029
1	11	36	1	0	0.995471
1	11	36	2	0	1
1	11	36	3	0	1
1	11	36	4	0	0.99573
1	11	36	5	0	0.997118
1	11	36	6	0	0.996929
1	11	36	7	0	0.996768
1	11	36	8	0	0.990585
1	11	36	9	0	0.992251
1	11	36	10	0	0.996953
1	11	37	1	0	0.996886
1	11	37	2	0	0.998611
1	11	37	3	0	0.997118
1	11	37	4	0	0.996984
1	11	37	5	0	0.998507
1	11	37	6	0	0.996894
1	11	37	7	0	0.997118
1	11	37	8	0	0.998343
1	11	37	9	0	0.995831
1	11	37	10	0	0.995436
1	11	38	1	0	0.998507
1	11	38	2	0	1
1	11	38	3	0	1
1	11	38	4	0	1
1	11	38	5	0	0.998766
1	11	38	6	0	0.997074
1	11	38	7	0	1
1	11	38	8	0	0.998396
1	11	38	9	0	0.998413
1	11	38	10	0	0.998773
1	11	39	1	0	0.9955
1	11	39	2	0	0.993774
1	11	39	3	0	0.994443
1	11	39	4	0	0.998611
1	11	39	5	0	0.99759
1	11	39	6	0	0.994528
1	11	39	7	0	0.992317
1	11	39	8	0	0.988103
1	11	39	9	0	0.994365
1	11	39	10	0	0.992729
1	11	40	1	0	0.99156
1	11	40	2	0	0.992691
1	11	40	3	0	0.997118
1	11	40	4	0	0.997015
1	11	40	5	0	0.992629
1	11	40	6	0	0.995522
1	11	40	7	0	0.994184
1	11	40	8	0	0.994275
1	11	40	9	0	0.993914
1	11	40	10	0	0.997118
1	11	41	1	0	0.996903
1	11	41	2	0	0.997015
1	11	41	3	0	1
1	11	41	4	0	1
1	11	41	5	0	0.998618
1	11	41	6	0	0.998507
1	11	41	7	0	0.998507
1	11	41	8	0	0.998507
1	11	41	9	0	0.99403
1	11	41	10	0	0.998039
1	11	42	1	0	1
1	11	42	2	0	0.995515
1	11	42	3	0	0.994108
1	11	42	4	0	0.995497
1	11	42	5	0	0.995618
1	11	42	6	0	0.995179
1	11	42	7	0	0.995626
1	11	42	8	0	0.998347
1	11	42	9	0	0.998621
1	11	42	10	0	0.993972
1	11	43	1	0	1
1	11	43	2	0	0.995603
1	11	43	3	0	0.998507
1	11	43	4	0	1
1	11	43	5	0	0.9975
1	11	43	6	0	0.998507
1	11	43	7	0	0.995691
1	11	43	8	0	0.994248
1	11	43	9	0	1
1	11	43	10	0	0.998667
1	11	44	1	0	1
1	11	44	2	0	0.997041
1	11	44	3	0	0.998507
1	11	44	4	0	1
1	11	44	5	0	1
1	11	44	6	0	0.997118
1	11	44	7	0	1
1	11	44	8	0	0.995976
1	11	44	9	0	0.998421
1	11	44	10	0	0.998496
1	11	45	1	0	1
1	11	45	2	0	0.991195
1	11	45	3	0	1
1	11	45	4	0	0.996791
1	11	45	5	0	0.998507
1	11	45	6	0	1
1	11	45	7	0	0.993782
1	11	45	8	0	0.998507
1	11	45	9	0	1
1	11	45	10	0	0.998507
1	11	46	1	0	1
1	11	46	2	0	1
1	11	46	3	0	0.998477
1	11	46	4	0	0.998507
1	11	46	5	0	1
1	11	46	6	0	1
1	11	46	7	0	1
1	11	46	8	0	0.997312
1	11	46	9	0	1
1	11	46	10	0	0.9975
1	11	47	1	0	1
1	11	47	2	0	1
1	11	47	3	0	0.995833
1	11	47	4	0	0.996632
1	11	47	5	0	0.996345
1	11	47	6	0	0.99555
1	11	47	7	0	1
1	11	47	8	0	0.996841
1	11	47	9	0	0.997265
1	11	47	10	0	0.995982
1	11	48	1	0	0.996425
1	11	48	2	0	0.998611
1	11	48	3	0	0.995962
1	11	48	4	0	0.996644
1	11	48	5	0	0.995073
1	11	48	6	0	0.998693
1	11	48	7	0	0.996953
1	11	48	8	0	0.997
1	11	48	9	0	0.99596
1	11	48	10	0	1
1	11	49	1	0	0.998507
1	11	49	2	0	0.998507
1	11	49	3	0	0.994299
1	11	49	4	0	0.998507
1	11	49	5	0	0.994312
1	11	49	6	0	0.998469
1	11	49	7	0	0.995626
1	11	49	8	0	0.997007
1	11	49	9	0	0.994177
1	11	49	10	0	0.998507
1	11	50	1	0	0.996154
1	11	50	2	0	0.995626
1	11	50	3	0	0.998611
1	11	50	4	0	0.998507
1	11	50	5	0	1
1	11	50	6	0	0.998507
1	11	50	7	0	0.995135
1	11	50	8	0	0.998225
1	11	50	9	0	0.997265
1	11	50	10	0	0.998507
1	11	51	1	0	1
1	11	51	2	0	0.99602
1	11	51	3	0	0.994086
1	11	51	4	0	0.995667
1	11	51	5	0	0.995787
1	11	51	6	0	0.995902
1	11	51	7	0	0.995416
1	11	51	8	0	0.995637
1	11	51	9	0	0.994343
1	11	51	10	0	0.995669
1	11	52	1	0	0.99656
1	11	52	2	0	0.995887
1	11	52	3	0	0.994064
1	11	52	4	0	0.99147
1	11	52	5	0	0.990963
1	11	52	6	0	0.990685
1	11	52	7	0	0.995395
1	11	52	8	0	0.986605
1	11	52	9	0	0.987931
1	11	52	10	0	0.995399
1	11	53	1	0	0.998611
1	11	53	2	0	0.987997
1	11	53	3	0	0.99432
1	11	53	4	0	0.997193
1	11	53	5	0	0.989815
1	11	53	6	0	0.991638
1	11	53	7	0	0.995059
1	11	53	8	0	0.997177
1	11	53	9	0	0.995833
1	11	53	10	0	0.998507
1	11	54	1	0	0.997241
1	11	54	2	0	0.997015
1	11	54	3	0	1
1	11	54	4	0	0.997151
1	11	54	5	0	1
1	11	54	6	0	0.998611
1	11	54	7	0	0.994049
1	11	54	8	0	0.998518
1	11	54	9	0	0.997118
1	11	54	10	0	0.998611
1	11	55	1	0	0.998507
1	11	55	2	0	0.995699
1	11	55	3	0	0.994765
1	11	55	4	0	0.992685
1	11	55	5	0	0.994403
1	11	55	6	0	0.992607
1	11	55	7	0	0.986738
1	11	55	8	0	0.99266
1	11	55	9	0	0.996234
1	11	55	10	0	0.992773
1	11	56	1	0	0.997079
1	11	56	2	0	0.996875
1	11	56	3	0	0.995633
1	11	56	4	0	0.997107
1	11	56	5	0	0.998485
1	11	56	6	0	0.997241
1	11	56	7	0	0.997067
1	11	56	8	0	1
1	11	56	9	0	0.998507
1	11	56	10	0	0.996937
1	11	57	1	0	0.995773
1	11	57	2	0	0.998305
1	11	57	3	0	0.991121
1	11	57	4	0	0.993885
1	11	57	5	0	1
1	11	57	6	0	0.998551
1	11	57	7	0	0.992702
1	11	57	8	0	0.994262
1	11	57	9	0	0.995884
1	11	57	10	0	0.990506
1	11	58	1	0	0.998352
1	11	58	2	0	0.998507
1	11	58	3	0	0.998913
1	11	58	4	0	0.997118
1	11	58	5	0	1
1	11	58	6	0	1
1	11	58	7	0	1
1	11	58	8	0	1
1	11	58	9	0	0.997015
1	11	58	10	0	0.998611
1	11	59	1	0	0.997096
1	11	59	2	0	0.995515
1	11	59	3	0	0.995576
1	11	59	4	0	0.992331
1	11	59	5	0	0.993234
1	11	59	6	0	0.997371
1	11	59	7	0	0.994492
1	11	59	8	0	0.996803
1	11	59	9	0	0.99532
1	11	59	10	0	0.997225
1	11	60	1	0	0.996697
1	11	60	2	0	1
1	11	60	3	0	0.99829
1	11	60	4	0	0.998507
1	11	60	5	0	0.995322
1	11	60	6	0	0.996953
1	11	60	7	0	0.998507
1	11	60	8	0	1
1	11	60	9	0	0.998544
1	11	60	10	0	0.998507
1	11	61	1	0	0.998551
1	11	61	2	0	1
1	11	61	3	0	0.997269
1	11	61	4	0	0.998611
1	11	61	5	0	0.996103
1	11	61	6	0	0.997312
1	11	61	7	0	0.998507
1	11	61	8	0	0.997099
1	11	61	9	0	0.997329
1	11	61	10	0	0.997182
1	11	62	1	0	0.997191
1	11	62	2	0	0.998558
1	11	62	3	0	0.998507
1	11	62	4	0	1
1	11	62	5	0	0.998572
1	11	62	6	0	0.997118
1	11	62	7	0	0.998684
1	11	62	8	0	1
1	11	62	9	0	0.998429
1	11	62	10	0	0.997337
1	11	63	1	0	1
1	11	63	2	0	0.998469
1	11	63	3	0	1
1	11	63	4	0	1
1	11	63	5	0	0.998507
1	11	63	6	0	0.997558
1	11	63	7	0	1
1	11	63	8	0	0.998745
1	11	63	9	0	1
1	11	63	10	0	1
1	11	64	1	0	0.997183
1	11	64	2	0	0.998507
1	11	64	3	0	1
1	11	64	4	0	0.99869
1	11	64	5	0	0.998558
1	11	64	6	0	1
1	11	64	7	0	0.998507
1	11	64	8	0	0.997384
1	11	64	9	0	1
1	11	64	10	0	0.998507
1	11	65	1	0	0.99692
1	11	65	2	0	1
1	11	65	3	0	0.998507
1	11	65	4	0	0.998507
1	11	65	5	0	0.995098
1	11	65	6	0	1
1	11	65	7	0	1
1	11	65	8	0	1
1	11	65	9	0	1
1	11	65	10	0	0.995376
1	11	66	1	0	0.996984
1	11	66	2	0	0.991667
1	11	66	3	0	0.99501
1	11	66	4	0	0.997329
1	11	66	5	0	0.993842
1	11	66	6	0	0.99713
1	11	66	7	0	0.998602
1	11	66	8	0	0.997484
1	11	66	9	0	1
1	11	66	10	0	0.995765
1	11	67	1	0	1
1	11	67	2	0	0.995592
1	11	67	3	0	0.99863
1	11	67	4	0	0.998565
1	11	67	5	0	1
1	11	67	6	0	0.991279
1	11	67	7	0	0.997051
1	11	67	8	0	0.997073
1	11	67	9	0	0.997372
1	11	67	10	0	0.995453
1	11	68	1	0	0.997222
1	11	68	2	0	1
1	11	68	3	0	0.9985
1	11	68	4	0	0.995026
1	11	68	5	0	0.998507
1	11	68	6	0	0.995078
1	11	68	7	0	0.998507
1	11	68	8	0	0.998507
1	11	68	9	0	0.995626
1	11	68	10	0	1
1	11	69	1	0	0.99785
1	11	69	2	0	0.99591
1	11	69	3	0	0.997986
1	11	69	4	0	0.996467
1	11	69	5	0	1
1	11	69	6	0	0.99361
1	11	69	7	0	1
1	11	69	8	0	0.998507
1	11	69	9	0	0.998507
1	11	69	10	0	0.993993
1	11	70	1	0	0.993993
1	11	70	2	0	0.998611
1	11	70	3	0	0.996944
1	11	70	4	0	1
1	11	70	5	0	1
1	11	70	6	0	1
1	11	70	7	0	0.998507
1	11	70	8	0	0.996753
1	11	70	9	0	0.996877
1	11	70	10	0	0.996689
1	11	71	1	0	1
1	11	71	2	0	0.998611
1	11	71	3	0	0.996471
1	11	71	4	0	0.992507
1	11	71	5	0	0.996903
1	11	71	6	0	1
1	11	71	7	0	0.998901
1	11	71	8	0	0.994308
1	11	71	9	0	0.991022
1	11	71	10	0	0.998947
1	11	72	1	0	0.996001
1	11	72	2	0	0.993982
1	11	72	3	0	0.995143
1	11	72	4	0	0.998507
1	11	72	5	0	0.992217
1	11	72	6	0	1
1	11	72	7	0	0.996739
1	11	72	8	0	0.996972
1	11	72	9	0	0.993996
1	11	72	10	0	0.998758
1	11	73	1	0	0.995195
1	11	73	2	0	0.995211
1	11	73	3	0	0.996465
1	11	73	4	0	0.998404
1	11	73	5	0	0.998507
1	11	73	6	0	0.987301
1	11	73	7	0	0.993736
1	11	73	8	0	0.995099
1	11	73	9	0	0.993644
1	11	73	10	0	0.998507
1	11	74	1	0	0.998611
1	11	74	2	0	0.9985
1	11	74	3	0	1
1	11	74	4	0	0.995663
1	11	74	5	0	0.996977
1	11	74	6	0	0.998507
1	11	74	7	0	0.995443
1	11	74	8	0	0.995316
1	11	74	9	0	1
1	11	74	10	0	1
1	11	75	1	0	0.997546
1	11	75	2	0	0.994372
1	11	75	3	0	0.995611
1	11	75	4	0	0.991037
1	11	75	5	0	0.994312
1	11	75	6	0	0.995603
1	11	75	7	0	0.993945
1	11	75	8	0	0.998802
1	11	75	9	0	0.998507
1	11	75	10	0	0.998507
1	11	76	1	0	0.997917
1	11	76	2	0	0.988164
1	11	76	3	0	0.993269
1	11	76	4	0	0.995932
1	11	76	5	0	0.994133
1	11	76	6	0	0.995539
1	11	76	7	0	0.994256
1	11	76	8	0	0.997222
1	11	76	9	0	0.996903
1	11	76	10	0	0.992831
1	11	77	1	0	0.995834
1	11	77	2	0	0.99532
1	11	77	3	0	0.995907
1	11	77	4	0	0.997165
1	11	77	5	0	0.994107
1	11	77	6	0	0.995771
1	11	77	7	0	0.995933
1	11	77	8	0	0.994195
1	11	77	9	0	0.998643
1	11	77	10	0	1
1	11	78	1	0	0.998507
1	11	78	2	0	0.998611
1	11	78	3	0	0.998611
1	11	78	4	0	0.995282
1	11	78	5	0	0.99875
1	11	78	6	0	0.994302
1	11	78	7	0	0.998571
1	11	78	8	0	1
1	11	78	9	0	0.995637
1	11	78	10	0	0.998726
1	11	79	1	0	0.996689
1	11	79	2	0	1
1	11	79	3	0	0.994095
1	11	79	4	0	1
1	11	79	5	0	0.997089
1	11	79	6	0	0.992242
1	11	79	7	0	0.998333
1	11	79	8	0	0.996903
1	11	79	9	0	1
1	11	79	10	0	1
1	11	80	1	0	0.998193
1	11	80	2	0	0.998315
1	11	80	3	0	0.995083
1	11	80	4	0	0.99725
1	11	80	5	0	0.995637
1	11	80	6	0	0.993616
1	11	80	7	0	1
1	11	80	8	0	1
1	11	80	9	0	1
1	11	80	10	0	0.998507
1	11	81	1	0	0.995305
1	11	81	2	0	0.997123
1	11	81	3	0	0.997086
1	11	81	4	0	1
1	11	81	5	0	0.998611
1	11	81	6	0	0.998592
1	11	81	7	0	0.99363
1	11	81	8	0	0.995749
1	11	81	9	0	0.994163
1	11	81	10	0	0.997227
1	11	82	1	0	0.99591
1	11	82	2	0	0.99569
1	11	82	3	0	0.993042
1	11	82	4	0	0.993188
1	11	82	5	0	0.998611
1	11	82	6	0	1
1	11	82	7	0	0.995626
1	11	82	8	0	0.994644
1	11	82	9	0	0.995921
1	11	82	10	0	0.995655
1	11	83	1	0	0.997118
1	11	83	2	0	0.992769
1	11	83	3	0	0.998507
1	11	83	4	0	0.997179
1	11	83	5	0	0.998611
1	11	83	6	0	0.997252
1	11	83	7	0	0.993182
1	11	83	8	0	0.998295
1	11	83	9	0	0.994884
1	11	83	10	0	0.996492
1	11	84	1	0	0.995192
1	11	84	2	0	1
1	11	84	3	0	0.997072
1	11	84	4	0	0.996763
1	11	84	5	0	0.995633
1	11	84	6	0	0.997099
1	11	84	7	0	0.996903
1	11	84	8	0	0.992884
1	11	84	9	0	0.995646
1	11	84	10	0	0.998507
1	11	85	1	0	1
1	11	85	2	0	0.996953
1	11	85	3	0	0.995506
1	11	85	4	0	0.997118
1	11	85	5	0	0.99845
1	11	85	6	0	0.998333
1	11	85	7	0	0.998507
1	11	85	8	0	0.995601
1	11	85	9	0	1
1	11	85	10	0	0.9972
1	11	86	1	0	0.994142
1	11	86	2	0	1
1	11	86	3	0	0.998673
1	11	86	4	0	0.99603
1	11	86	5	0	0.990212
1	11	86	6	0	0.994477
1	11	86	7	0	0.994371
1	11	86	8	0	0.991205
1	11	86	9	0	0.990359
1	11	86	10	0	0.991038
1	11	87	1	0	0.99403
1	11	87	2	0	0.988052
1	11	87	3	0	0.994197
1	11	87	4	0	0.997015
1	11	87	5	0	0.997058
1	11	87	6	0	0.998507
1	11	87	7	0	0.995633
1	11	87	8	0	0.994328
1	11	87	9	0	0.998507
1	11	87	10	0	1
1	11	88	1	0	0.998611
1	11	88	2	0	0.992397
1	11	88	3	0	0.997333
1	11	88	4	0	1
1	11	88	5	0	0.996972
1	11	88	6	0	0.998507
1	11	88	7	0	0.998413
1	11	88	8	0	0.998276
1	11	88	9	0	0.998469
1	11	88	10	0	0.99558
1	11	89	1	0	0.995644
1	11	89	2	0	0.996859
1	11	89	3	0	0.998518
1	11	89	4	0	0.998198
1	11	89	5	0	1
1	11	89	6	0	0.998507
1	11	89	7	0	0.997068
1	11	89	8	0	0.998507
1	11	89	9	0	1
1	11	89	10	0	0.99823
1	11	90	1	0	0.995092
1	11	90	2	0	0.992043
1	11	90	3	0	0.989584
1	11	90	4	0	0.99406
1	11	90	5	0	0.993812
1	11	90	6	0	0.998413
1	11	90	7	0	0.996985
1	11	90	8	0	0.994049
1	11	90	9	0	0.995547
1	11	90	10	0	0.991664
1	11	91	1	0	0.995542
1	11	91	2	0	0.995556
1	11	91	3	0	0.996944
1	11	91	4	0	0.99422
1	11	91	5	0	0.99853
1	11	91	6	0	0.993944
1	11	91	7	0	0.990877
1	11	91	8	0	0.995486
1	11	91	9	0	0.996484
1	11	91	10	0	0.993526
1	11	92	1	0	0.995844
1	11	92	2	0	0.998507
1	11	92	3	0	1
1	11	92	4	0	0.998611
1	11	92	5	0	0.996954
1	11	92	6	0	0.994133
1	11	92	7	0	0.990673
1	11	92	8	0	0.995683
1	11	92	9	0	0.998125
1	11	92	10	0	0.998802
1	11	93	1	0	1
1	11	93	2	0	0.997138
1	11	93	3	0	0.998611
1	11	93	4	0	1
1	11	93	5	0	0.99779
1	11	93	6	0	1
1	11	93	7	0	1
1	11	93	8	0	0.998925
1	11	93	9	0	1
1	11	93	10	0	1
1	11	94	1	0	0.993736
1	11	94	2	0	0.993865
1	11	94	3	0	0.992745
1	11	94	4	0	0.992857
1	11	94	5	0	0.998611
1	11	94	6	0	0.998507
1	11	94	7	0	1
1	11	94	8	0	0.995551
1	11	94	9	0	0.99586
1	11	94	10	0	0.998477
1	11	95	1	0	0.995197
1	11	95	2	0	0.988578
1	11	95	3	0	0.998507
1	11	95	4	0	0.994539
1	11	95	5	0	1
1	11	95	6	0	0.998485
1	11	95	7	0	0.997
1	11	95	8	0	0.992564
1	11	95	9	0	0.996877
1	11	95	10	0	0.994527
1	11	96	1	0	1
1	11	96	2	0	1
1	11	96	3	0	1
1	11	96	4	0	0.998429
1	11	96	5	0	0.998507
1	11	96	6	0	0.998256
1	11	96	7	0	0.998507
1	11	96	8	0	0.996753
1	11	96	9	0	0.996783
1	11	96	10	0	0.996773
1	11	97	1	0	0.998136
1	11	97	2	0	1
1	11	97	3	0	0.996572
1	11	97	4	0	0.998193
1	11	97	5	0	0.998507
1	11	97	6	0	1
1	11	97	7	0	0.998204
